sentence,entities,character
"Or maybe they were warming
themselves at the Last Hearth before the Greatjon’s �res.But Bran’s
life had turned into endless chilly days on Hodor’s back, riding his
basket up and down the slopes of mountains.
","['Greatjon', 'Bran’s', 'Hodor']",['hodor']
"“Up and down,”, Meera would sigh sometimes as they walked,
“then down and up.Then up and down again.I hate these stupid
mountains of yours, Prince Bran.”,
“Yesterday you said you loved them.”,
","['Meera', 'Prince Bran']",['meera']
"“Oh, I do.My lord father told me about mountains, but I never
saw one till now.I love them more than I can say.”,
Bran made a face at her.“But you just said you hated them.”,
“Why can’t it be both?”, Meera reached up to pinch his nose.
","['Bran', 'Meera']",['meera']
"“Because they’re di�erent,”, he insisted.“Like night and day, or ice
and �re.”,
“If ice can burn,”, said Jojen in his solemn voice, “then love and
hate can mate.",['Jojen'],['jojen']
"He wanted to �nd the
three-eyed crow, so he could learn to �y. Half a hundred times he
said it if he said it once, until Meera started teasing by saying it
along with him.
",['Meera'],['meera']
"Down in the hills they’d had no lack of food.
Meera was a �ne huntress, and even better at taking �sh from
streams with her three-pronged frog spear.And they had Summer hunting for them as well.",['Meera'],['meera']
"beside them.”, No one could get as stubborn as Jojen, so they
struggled on through the wild, and every day climbed a little
higher, and moved a little farther north.
",['Jojen'],['jojen']
"Often they went to sleep with empty bellies.
But Jojen remained stubbornly determined to stay well away
from roads.Some days it rained, some days were windy, and once they were
caught in a sleet storm so �erce that even Hodor bellowed in
dismay.","['Jojen', 'Hodor']","['jojen', 'hodor']"
"She had died years and years and years
before he was born, though, even before his father had been born.
“Wull?”, said Meera.“Jojen, wasn’t there a Wull who rode with
Father during the war?”,
“Theo Wull.”, Jojen was breathing hard from the climb.","['Meera', 'Jojen']","['meera', 'jojen']"
"He’s no true lord, though.Well, he is, but
they call him just the Wull, and there’s the Knott and the Norrey and
the Liddle too.At Winterfell we called them lords, but their own
folk don’t.”,
Jojen Reed stopped to catch his breath.","['Wull', 'Knott', 'Norrey', 'Winterfell', 'Jojen Reed']",['jojen']
"Summer found it for them, sni�ng out a shallow cave
behind the grey-green branches of a towering sentinel tree, but
when Hodor ducked beneath the stony overhang, Bran saw the
orange glow of �re farther back and realized they were not alone.
","['Hodor', 'Bran saw the\norange glow']",['hodor']
"“Not so far as the raven �ies,”, said the Liddle, if that was who he
was.“Farther, for them as lacks wings.”,
Bran started, “I’d bet we’d be there if …”,
“… we took the kingsroad,”, Meera �nished with him.
",['Meera �'],['meera']
"“Flayed men?”, said Jojen.
“The Bastard’s boys, aye.He was dead, but now he’s not.“As to that
Wall,”, the man went on, “it’s not a place that I’d be going.",['Jojen'],['jojen']
"But the old
wolf’s dead and young one’s gone south to play the game of
thrones, and all that’s left us is the ghosts.”,
“The wolves will come again,”, said Jojen solemnly.
","['wolf', 'Jojen']",['jojen']
",
“Hodor,”, said Hodor.
They spent that night together, for the rain did not let up till well
past dark, and only Summer seemed to want to leave the cave.
","['Hodor', 'Hodor']","['hodor', 'hodor']"
"Bran sat in his basket up
on Hodor’s back and felt almost content.He dozed o� once, lulled
to sleep by the smooth swing of the big stableboy’s stride and the
soft humming sound he made sometimes when he walked.",['Hodor'],['hodor']
"“We’ll see others,”, said Meera.“They live up here.”,
“I suppose.”,
“Hodor,”, said Hodor.
“Hodor,”, Bran agreed.
Jojen kicked a pinecone.“Hodor likes it when you say his name, I
think.”,
“Hodor’s not his true name,”, Bran explained.","['Meera', 'Hodor', 'Hodor', 'Hodor', 'Bran', 'Jojen', 'Hodor', 'Bran explained']","['meera', 'hodor', 'hodor', 'hodor', 'jojen', 'hodor']"
"“It’s just some word
he says.His real name is Walder, Old Nan told me.She was his
grandmother’s grandmother or something.”, Talking about Old Nan
made him sad.","['Walder', 'Old Nan']","['walder', 'old']"
"She just told stories.Theon wouldn’t hurt someone like that.
Would he?”,
“Some people hurt others just because they can,”, said Jojen.
“And it wasn’t Theon who did the killing at Winterfell,”, said
Meera.","['Jojen', 'Winterfell', 'Meera']","['jojen', 'meera']"
"“Too many of the dead were ironmen.”, She shifted her frog
spear to her other hand.“Remember Old Nan’s stories, Bran.
Remember the way she told them, the sound of her voice.","['Old Nan’s', 'Bran.\nRemember']",['old']
"Scrawny soldier pines clung to the slopes
around them.Far ahead Bran could see the icy glitter of a stream
where it tumbled down a mountainside.He found himself listening
to Jojen’s breathing and the crunch of pine needles under Hodor’s
feet.","['Bran', 'Jojen', 'Hodor']","['jojen', 'hodor']"
"“Do you know any stories?”, he asked the Reeds all of a
sudden.
Meera laughed.“Oh, a few.”,
“A few,”, her brother admitted.
“Hodor,”, said Hodor, humming.
","['Reeds', 'Meera', 'Hodor', 'Hodor']","['meera', 'hodor', 'hodor']"
"“You could tell one,”, said Bran.“While we walked.Hodor likes
stories about knights.I do, too.”,
“There are no knights in the Neck,”, said Jojen.
“Above the water,”, his sister corrected.","['Bran.', 'Jojen']",['jojen']
"“The bogs are full of dead
ones, though.”,
“That’s true,”, said Jojen.“Andals and ironmen, Freys and other
fools, all those proud warriors who set out to conquer Greywater.
","['Jojen', 'Greywater']",['jojen']
",
The thought of drowned knights under the water gave Bran the
shivers.He didn’t object, though; he liked the shivers.
“There was one knight,”, said Meera, “in the year of the false
spring.",['Meera'],['meera']
"The Knight of the Laughing Tree, they called him.He might
have been a crannogman, that one.”,
“Or not.”, Jojen’s face was dappled with green shadows.“Prince
Bran has heard that tale a hundred times, I’m sure.”,
“No,”, said Bran.","['The Knight of the Laughing Tree', 'Jojen', 'Bran']",['jojen']
"Old stories are like old
friends, she used to say.You have to visit them from time to time.”,
“That’s true.”, Meera walked with her shield on her back, pushing
an occasional branch out of the way with her frog spear.",['Meera'],['meera']
"“Did he
have green dreams like Jojen?”,
“No,”, said Meera, “but he could breathe mud and run on leaves,
and change earth to water and water to earth with no more than a
","['Jojen', 'Meera']","['jojen', 'meera']"
"He could talk to trees and weave words and make
castles appear and disappear.”,
“I wish I could,”, Bran said plaintively.“When does he meet the
tree knight?”,
Meera made a face at him.","['Bran', 'Meera']",['meera']
"It took him
many a day, but �nally he reached the Gods Eye, threw his boat in
the lake, and paddled out to the Isle of Faces.”,
“Did he meet the green men?”,
“Yes,”, said Meera, “but that’s another story, and not for me to
tell.","['the Gods Eye', 'the Isle of Faces', 'Meera']",['meera']
"In his head, the crannogman looked like Jojen, only older and
stronger and dressed like Meera.
My prince asked for knights.”,
“Green men are good too.”,
“They are,”, she agreed, but said no more about them.","['Jojen', 'Meera']","['jojen', 'meera']"
"He rowed and rowed, and
�nally saw the distant towers of a castle rising beside the lake.“It was Harrenhal!”,
Meera smiled.“Was it?Beneath its walls he saw tents of many
colors, bright banners cracking in the wind, and knights in mail and
plate on barded horses.","['Harrenhal', 'Meera']",['meera']
"Five champions had sworn to
defend her crown; her four brothers of Harrenhal, and her famous
uncle, a white knight of the Kingsguard.”,
“Was she a fair maid?”,
“She was,”, said Meera, hopping over a stone, “but there were
others fairer still.","['Harrenhal', 'Kingsguard', 'Meera']",['meera']
"“Hodor doesn’t like those so much.”,
“Hodor,”, said Hodor agreeably.
“He likes the stories where the knights �ght monsters.”,
“Sometimes the knights are the monsters, Bran.","['Hodor', 'Hodor', 'Hodor', 'Bran']","['hodor', 'hodor', 'hodor']"
"They snatched away his spear and knocked him
to the ground, cursing him for a frogeater.”,
“Were they Walders?”, It sounded like something Little Walder
Frey might have done.
","['Little Walder', 'Frey']","['little', 'frey']"
"They shoved him down every
time he tried to rise, and kicked him when he curled up on the
ground.But then they heard a roar.‘That’s my father’s man you’re
kicking,’ howled the she-wolf.”,
“A wolf on four legs, or two?”,
“Two,”, said Meera.",['Meera'],['meera']
"The quiet wolf had o�ered the little
crannogman a place in his tent that night, but before he slept he
knelt on the lakeshore, looking across the water to where the Isle of
Faces would be, and said a prayer to the old gods of north and
Neck …”,
“You never heard this tale from your father?”, asked Jojen.
","['wolf', 'Jojen']",['jojen']
"“It was Old Nan who told the stories.Meera, go on, you can’t
stop there.”,
Hodor must have felt the same.“Hodor,”, he said, and then,
“Hodor hodor hodor hodor.”,
“Well,”, said Meera, “if you would hear the rest …”,
“Yes.","['Hodor', 'Hodor', 'Meera']","['hodor', 'hodor', 'meera']"
"“There was a
great seven-sided mêlée as well, and archery and axe-throwing, a
horse race and tourney of singers …”,
“Never mind about all that.”, Bran squirmed impatiently in his
basket on Hodor’s back.","['Bran', 'Hodor']",['hodor']
"“It was the little crannogman, I bet.”,
“No one knew,”, said Meera, “but the mystery knight was short of
stature, and clad in ill-�tting armor made up of bits and pieces.",['Meera'],['meera']
"And
Barristan the Bold twice donned a mystery knight’s armor, the �rst
time when he was only ten.The
device upon his shield was a heart tree of the old gods, a white
weirwood with a laughing red face.”","['Barristan', 'Bold']",['barristan']
",
“Maybe he came from the Isle of Faces,”, said Bran.“Was he
green?”, In Old Nan’s stories, the guardians had dark green skin and
leaves instead of hair.","['the Isle of Faces', 'Old Nan’s']",['old']
"Once the defeated knights chastised
their squires sharply, their horses and armor were returned.And so
“Then what happened?Did the Knight of the
Laughing Tree win the tourney and marry a princess?”,
“No,”, said Meera.","['Laughing Tree', 'Meera']",['meera']
"And the mystery knight
should win the tourney, defeating every challenger, and name the
wolf maid the queen of love and beauty.”,
“She was,”, said Meera, “but that’s a sadder story.”,
“Are you certain you never heard this tale before, Bran?”, asked
Jojen.","['Meera', 'Bran', 'Jojen']","['meera', 'jojen']"
"The smooth stony passages
beneath the great mass of Dragonstone were always warm, and
Davos had often heard it said they grew warmer the farther down
one went.","['Dragonstone', 'Davos']",['davos']
"And there were rats, as many as any dungeon
could expect to have and a few more besides.
But Davos could not complain of chill.He was well below the castle, he judged, and the wall of
his cell often felt warm to his touch when he pressed a palm against
it.",['Davos'],['davos']
